airfoil_family,tubercle_amplitude,tubercle_wavelength,tubercle_shape,root_chord,tip_chord,sweep_angle,angle_of_attack,airspeed,separation_x_over_c,data_source
symmetric,0,0,none,1,1,0,22,30,0.3826,OpenFOAM
symmetric,0,0,none,1,1,0,22,30,0.2851,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.2972,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.3521,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.2821,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.2817,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.3696,OpenFOAM
symmetric,0,0,none,1,1,0,23,30,0.2746,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.2805,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.3234,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.2674,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.2768,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.3557,OpenFOAM
symmetric,0,0,none,1,1,0,24,30,0.7294,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7367,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7287,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7204,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7396,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7509,OpenFOAM
cambered,0,0,none,1,1,0,0,30,0.7199,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.7267,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.7128,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.7217,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.7271,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.7384,OpenFOAM
cambered,0,0,none,1,1,0,1,30,0.6992,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.6966,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.6953,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.7238,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.6934,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.7186,OpenFOAM
cambered,0,0,none,1,1,0,2,30,0.7128,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.7037,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.6806,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.7154,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.6788,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.7178,OpenFOAM
cambered,0,0,none,1,1,0,3,30,0.6668,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.7042,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.6827,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.6986,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.6571,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.7095,OpenFOAM
cambered,0,0,none,1,1,0,4,30,0.6561,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6663,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6785,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.687,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6516,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6891,OpenFOAM
cambered,0,0,none,1,1,0,5,30,0.6233,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.6405,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.6659,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.683,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.6487,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.6597,OpenFOAM
cambered,0,0,none,1,1,0,6,30,0.6113,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.6458,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.6309,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.6725,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.6412,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.6466,OpenFOAM
cambered,0,0,none,1,1,0,7,30,0.5886,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.6082,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.6416,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.6666,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.6018,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.6439,OpenFOAM
cambered,0,0,none,1,1,0,8,30,0.5596,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.607,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.6307,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.6532,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.597,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.6175,OpenFOAM
cambered,0,0,none,1,1,0,9,30,0.5527,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5908,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5989,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.6335,OpenFOAM
cambered,0,0,none,1,1,0,10,30,0.5986,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5872,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.545,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.5762,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.5801,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.6126,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.5925,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.5909,OpenFOAM
cambered,0,0,none,1,1,0,11,30,0.5175,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5681,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5491,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5945,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5722,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5777,OpenFOAM
cambered,0,0,none,1,1,0,12,30,0.5028,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.5353,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.5403,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.5787,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.554,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.5602,OpenFOAM
cambered,0,0,none,1,1,0,13,30,0.4616,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.5192,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.5585,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.5586,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.5276,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.5637,OpenFOAM
cambered,0,0,none,1,1,0,14,30,0.4531,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5232,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.535,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5566,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5173,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.5464,OpenFOAM
cambered,0,0,none,1,1,0,15,30,0.4311,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.5118,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.5043,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.5566,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.5022,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.524,OpenFOAM
cambered,0,0,none,1,1,0,16,30,0.4176,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.4924,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.5115,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.5331,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.4764,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.5225,OpenFOAM
cambered,0,0,none,1,1,0,17,30,0.3977,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.4762,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.4817,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.5348,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.4737,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.5147,OpenFOAM
cambered,0,0,none,1,1,0,18,30,0.3821,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.4783,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.4661,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.5247,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.4647,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.486,OpenFOAM
cambered,0,0,none,1,1,0,19,30,0.3471,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.4655,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.4372,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.5033,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.4415,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.4906,OpenFOAM
cambered,0,0,none,1,1,0,20,30,0.3464,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.4393,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.4357,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.4795,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.4472,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.4807,OpenFOAM
cambered,0,0,none,1,1,0,21,30,0.3245,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.4324,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.4191,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.4631,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.4399,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.464,OpenFOAM
cambered,0,0,none,1,1,0,22,30,0.319,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.4288,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.4015,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.4447,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.4405,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.4614,OpenFOAM
cambered,0,0,none,1,1,0,23,30,0.3183,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.4132,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.3998,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.4333,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.4397,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.4376,OpenFOAM
cambered,0,0,none,1,1,0,24,30,0.6163,OpenFOAM
